"contrast","Treatment","estimate","SE","df","t.ratio","p.value","feature","note"
"Pre - Mid Post","U",-0.00733045935650197,0.00390600901922574,1073.57477851108,-1.8767133717359,0.121656897216619,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",-0.0114883700111342,0.00264264549123749,549.105031068214,-4.3472989658384,0.0000985667569517842,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",0.00514415452205419,0.00397532187189815,1415.83406735083,1.29402214155754,0.293803214758286,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",0.000986243867421911,0.00341210040678402,424.583210601822,0.28904303796601,0.772689517473759,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",-0.00415791065463228,0.00420225926851476,393.921086358248,-0.989446483177571,0.387662524738272,"pncc_9_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-0.222306435989283,0.215414747874687,1472.7414890571,-1.03199264759071,0.302245000723872,"ppq5","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",2.05113945575572,0.262276699090747,1476.45841529014,7.82051727380493,0.0000000000000198848876002551,"ppq5","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",1.16932425478981,0.204760459683501,1474.85293105132,5.71069363976442,0.0000000203778020045967,"ppq5","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",2.273445891745,0.213302451817297,1477.08706158455,10.6583204851874,7.93203951844115e-25,"ppq5","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",1.39163069077909,0.137980087385045,1471.07206344642,10.0857356822483,1.06460997909677e-22,"ppq5","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-0.881815200965915,0.197756785223393,1474.33882734208,-4.45908948190973,0.0000106252349316748,"ppq5","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",0.868763987341905,0.304680442304806,1458.18734166401,2.85139400734092,0.00882824168754232,"ppq5","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",1.31081094870698,0.380435419436465,1138.72172774252,3.4455544403533,0.00177195928964262,"ppq5","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",1.38138199473579,0.257552720847232,632.837412678819,5.36349214324613,0.000000687587805579261,"ppq5","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",0.442046961365078,0.387002631648044,1430.2025736538,1.14223244292327,0.304258321106336,"ppq5","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",0.512618007393888,0.332650054209737,499.554349416902,1.54101284790617,0.18592025345863,"ppq5","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",0.0705710460288096,0.4097518068306,465.256636470265,0.172228761050919,0.863332578300442,"ppq5","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-1.87337158416863,0.297368789664288,1474.48659736869,-6.29982583674485,0.000000000784996280759261,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",0.347379010455668,0.361820011179377,1473.99860694713,0.960087888238582,0.337168441367157,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-0.611609045869906,0.282516425616105,1474.17613086766,-2.16486189975017,0.0366699526647068,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",2.22075059462429,0.294267746878061,1473.94639885787,7.54670064315452,0.000000000000466674710054898,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",1.26176253829872,0.190423264271093,1474.45655633027,6.62609446975151,0.000000000144557985598588,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-0.958988056325574,0.272712236166881,1473.08764879522,-3.5164834178498,0.00067585503821206,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",-0.707198399284652,0.420740171705865,1475.04449875282,-1.68084353917849,0.111606028713893,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",-1.48140770953809,0.527078652028897,1477.7600183105,-2.8106008540389,0.00751521159522769,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",-4.60155197767982,0.358238037308102,1476.76224956903,-12.8449564213145,4.24406254940139e-35,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",-0.774209310253439,0.534662236043849,1475.6511435906,-1.44803440015154,0.147819856295036,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",-3.89435357839517,0.463549772509325,1474.90779689703,-8.40115519270766,3.0771099797774e-16,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",-3.12014426814173,0.57150185191063,1474.04484914382,-5.45955233165133,0.000000111870278742087,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-3.56254104735391,0.503025739051397,1477.28705175568,-7.08222417022264,0.00000000000328060499627608,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",-2.96247179142512,0.612105153264505,1476.32085083719,-4.83980861070282,0.00000172305112753449,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-9.46916932632669,0.477932470749917,1476.73521108888,-19.8127767118831,6.99783239260416e-77,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",0.600069255928796,0.497824930126022,1476.167263271,1.20538209240926,0.228249016995815,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",-5.90662827897278,0.322125656367596,1477.28338033024,-18.3364105348765,2.39228524028496e-67,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-6.50669753490158,0.461400118403281,1473.35306931073,-14.1020716627005,3.72685703531238e-42,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",-2.87964514547378,0.711670282725949,1477.947840959,-4.04631922305891,0.000109438399226478,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",-4.92951025360784,0.890999257406903,1457.30944857673,-5.53256381823967,0.000000224161890366492,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",-2.9425164724755,0.605125576214812,1366.73806156351,-4.86265427893753,0.00000387692679167294,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",-2.04986510813406,0.904286783570933,1477.74489298214,-2.2668307724673,0.0353168335286211,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",-0.0628713270017147,0.782759039299814,1314.87303195118,-0.0803201545368978,0.935994851810019,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",1.98699378113235,0.964916432394099,1295.4318708661,2.05923924023382,0.047604992587273,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-0.696370209154218,0.838877162280109,1474.28075254398,-0.830121787153496,0.487925195220994,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",3.69077842739533,1.0206903975732,1473.85474105054,3.61596272108618,0.000463974903062671,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",3.89215794261905,0.796976711381987,1474.00873426924,4.88365329505038,0.00000230952492039264,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",4.38714863654954,0.830126014934703,1473.80993731917,5.28491886487214,0.000000433948755511012,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",4.58852815177327,0.53718357315822,1474.2532553538,8.54182514330494,1.94592185018112e-16,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",0.201379515223727,0.769314627387888,1473.07435598172,0.261764833339367,0.793539348690174,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",-0.612402437116507,1.18691189782151,1474.77171232183,-0.515962842937651,0.88574575778499,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",-0.497239019217447,1.48693675990812,1477.43353214282,-0.334404954282099,0.88574575778499,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",-6.07940971577063,1.01065931549095,1477.63066639126,-6.01529083301175,0.0000000135588800166545,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",0.11516341789906,1.50829359542755,1475.31595003389,0.0763534488564976,0.93914825637188,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",-5.46700727865412,1.30778430312261,1476.66179968363,-4.18035853894292,0.0000924425558717625,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",-5.58217069655319,1.61235236761039,1476.16940868149,-3.46212825973415,0.00110243924047336,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",0.0334681439663018,0.00631970392357924,1477.16207885224,5.29584049680395,0.000000204559867434455,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",0.0506816426436239,0.00769005252584882,1476.18806029564,6.59054570476158,0.000000000121632091700886,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",0.0708788391687325,0.00600441405783657,1476.5992835699,11.8044556031618,5.12735817459644e-30,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",0.0172134986773221,0.00625431782049716,1476.03846032172,2.75225838714314,0.0059910332031392,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",0.0374106952024307,0.00404697738933048,1477.15471437743,9.24410778796562,2.40598639119612e-19,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",0.0201971965251086,0.00579666549715494,1473.33397558314,3.48427842438408,0.000609506969206742,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",0.0499092317560587,0.00894102902244564,1477.88977053827,5.58204560467996,0.0000000423588437879542,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",0.056575937855965,0.0111945251539253,1460.34675941835,5.05389349508292,0.000000585080747691514,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",-0.048369138175689,0.00760322771333586,1379.47966411495,-6.36165849549012,0.000000000541775234990091,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",0.00666670609990638,0.0113610286631833,1477.8681460859,0.586804795371267,0.557424439996426,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",-0.0982783699317477,0.00983538489250358,1332.38421764153,-9.99232577127249,6.08607674450738e-22,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",-0.104945076031654,0.0121243303634844,1314.57496472605,-8.65574203980153,4.22420318269386e-17,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-0.00258302708622052,0.000920515855818202,1477.70497989077,-2.80606474064979,0.00609700231234535,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",-0.0104578209531088,0.00112016481101919,1476.83433990733,-9.33596632409269,7.0990260762225e-20,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-0.0125148000274775,0.000874618709620936,1477.23956118562,-14.3088638395369,4.1016025409715e-43,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",-0.00787479386688832,0.000911029121768224,1476.67020493927,-8.64384428414765,2.08487917092367e-17,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",-0.00993177294125694,0.000589483258755425,1477.71377890546,-16.8482697239373,1.27876485217669e-57,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-0.00205697907436862,0.000844394076850878,1473.43543600703,-2.43604157201104,0.0149668019774384,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",-0.0067764609698417,0.00130229871120056,1477.95487374838,-5.20346131925033,0.000000267710807764117,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",-0.00848351295879377,0.0016301329061539,1441.82306998781,-5.20418484086037,0.000000267710807764117,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",0.00821919513594228,0.00110684283470346,1306.18329914833,7.42580145820282,0.000000000000403082591131992,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",-0.00170705198895207,0.00165472485529473,1476.76933478422,-1.03162286073718,0.302417745066793,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",0.014995656105784,0.00143159800903027,1233.81066741526,10.4747673656948,7.07006549514299e-24,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",0.016702708094736,0.00176466070155958,1207.69460713635,9.46511025035829,4.44185082444389e-20,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",0.00196080374820008,0.00173735956888533,1477.63762336305,1.12861136135343,0.311094020944902,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",-0.00211198966000195,0.00211452505354602,1477.95594864812,-0.998800963109983,0.318054615175422,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",0.00448142034865167,0.0016509468756666,1477.98217159032,2.71445460462936,0.020147127219623,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",-0.00407279340820203,0.00171972960178364,1477.87490372707,-2.36827545677988,0.0354469027024243,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",0.00252061660045159,0.00111264963815949,1477.52480718922,2.26541807412179,0.0354469027024243,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",0.00659341000865362,0.00159411652939618,1473.77050155841,4.1360903591854,0.000223930431804496,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",0.00887720927680284,0.00245770914841534,1474.36572310194,3.61198528415235,0.000942164104380219,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",0.012934935360311,0.00307377101000842,1347.8729766251,4.20816492776916,0.000164691096230536,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",0.00531813008893222,0.00208491442230328,1022.0881815594,2.55076660799204,0.0217868820473248,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",0.00405772608350818,0.00312244186814829,1466.20874564473,1.29953614986419,0.193964280258162,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",-0.00355907918787062,0.00269534940102148,891.43093916447,-1.320451881497,0.193964280258162,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",-0.00761680527137879,0.00332166146977887,850.802531657867,-2.2930709046295,0.0331305814071603,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-2376.65993875371,701.112621369169,1474.77612616348,-3.38984047115348,0.000861349211994317,"ucla_flux","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",9601.30486181481,853.07519033207,1474.20465809839,11.2549338799519,5.99039454880246e-28,"ucla_flux","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",1709.37769666134,666.097366810031,1474.41454240697,2.56625800045963,0.010378256199501,"ucla_flux","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",11977.9648005685,693.80513279232,1474.14194941274,17.264162852704,3.43984457614242e-60,"ucla_flux","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",4086.03763541505,448.965371647114,1474.74344983238,9.10100843729808,4.23287252477601e-19,"ucla_flux","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-7891.92716515347,642.987287757752,1473.10713568202,-12.2738463347766,1.45344806462234e-32,"ucla_flux","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",7465.15732431356,991.982841563307,1475.42097487291,7.52549037294729,0.000000000000545459268891387,"ucla_flux","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",6241.17176106259,1242.64500002289,1477.98872826528,5.02248973837873,0.00000171624938256857,"ucla_flux","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",2884.53763654033,844.539176614945,1474.57974376374,3.41551667040722,0.000980848451710095,"ucla_flux","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",-1223.98556325097,1260.56991626981,1476.10038842826,-0.970977926296153,0.33171834620838,"ucla_flux","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",-4580.61968777323,1092.78475867515,1471.05305642321,-4.19169433999664,0.0000586750220252657,"ucla_flux","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",-3356.63412452226,1347.26198453908,1469.50230259058,-2.49144870340169,0.0153982987337518,"ucla_flux","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","S",-0.00844831532430786,0.00149498321519697,1461.05032666071,-5.651110486344,0.0000000382731574338746,"zcr_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","S",0.00413467891442827,0.00182132656778346,1468.34799688002,2.27014692892782,0.0280116731369764,"zcr_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","S",-0.00170755622088377,0.00142173827554003,1463.43975821473,-1.20103414971731,0.229932303153222,"zcr_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","S",0.0125829942387361,0.00148115268797511,1471.24413302106,8.49540654443833,2.85594346748254e-16,"zcr_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","S",0.00674075910342409,0.000957866733479125,1453.43555246421,7.03726193615742,0.00000000000903354021387869,"zcr_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","S",-0.00584223513531204,0.00137349783033515,1475.07414935317,-4.25354522321047,0.000033547360850514,"zcr_std","BH-adjusted; exploratory post-hoc"
"Pre - Early Post","U",0.0135135682117917,0.00211394410276413,1425.70946111673,6.39258540191374,0.000000000661384883953114,"zcr_std","BH-adjusted; exploratory post-hoc"
"Pre - Mid Post","U",0.0178055533106619,0.00263316619927659,887.3910322205,6.76203169991837,0.000000000147934213955104,"zcr_std","BH-adjusted; exploratory post-hoc"
"Pre - Late Post","U",0.00564602608782412,0.00177754527617512,365.687130938991,3.17630507841303,0.00194209526155195,"zcr_std","BH-adjusted; exploratory post-hoc"
"Early Post - Mid Post","U",0.00429198509887021,0.00268425299546104,1364.38032977958,1.59894954243425,0.110063345693178,"zcr_std","BH-adjusted; exploratory post-hoc"
"Early Post - Late Post","U",-0.00786754212396753,0.00229258017088502,270.139155820685,-3.43174132965233,0.00104050870901364,"zcr_std","BH-adjusted; exploratory post-hoc"
"Mid Post - Late Post","U",-0.0121595272228377,0.00282186127924853,249.129689996095,-4.30904499532162,0.0000472344095673814,"zcr_std","BH-adjusted; exploratory post-hoc"
