"contrast","Stage","estimate","SE","df","t.ratio","p.value","feature","note"
"S - U","Late Post",-4.15998835447824,1.96547229638199,5.11016846867234,-2.11653370140901,0.0866956800497562,"s_contrast_band_1_mean","BH-adjusted; exploratory post-hoc"
"S - U","Pre",-0.886362698076424,1.74214971582894,5.99499957409959,-0.508775273458447,0.629086159251493,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",-0.203466796196292,1.75255169230304,6.12136697981845,-0.116097457832422,0.911290643538132,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",-2.85340116025915,1.86143526950762,7.73808886407852,-1.53290377968068,0.165105733945526,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",5.64029015577478,1.70129276068011,5.40133491740318,3.31529662979345,0.0188165181507984,"s_contrast_band_5_mean","BH-adjusted; exploratory post-hoc"
"S - U","Pre",9.9758764189901,6.0435602447056,5.20610111878646,1.65066219497512,0.157400757389051,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",10.0598441910278,6.05201505099004,5.23452991904894,1.66223053086792,0.154728551942673,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",5.78785897237733,6.14195287662621,5.55076263499202,0.942348319604271,0.385195817648701,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",0.00430876060041463,6.0114121080537,5.09391717770119,0.000716763469708229,0.999455330942439,"s_contrast_band_7_mean","BH-adjusted; exploratory post-hoc"
"S - U","Pre",0.00365402446398894,0.0224362653462938,5.94012474447554,0.162862419729429,0.87602586670399,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",0.0200951122537458,0.0225638758204354,6.0602784074419,0.890587787916575,0.407113944488436,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",0.00954831967633009,0.0239007922281011,7.58309883927401,0.399498041119481,0.700540881816014,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",-0.115593952880433,0.0219361555132368,5.38246336220357,-5.26956297381646,0.0026255162748646,"s_entropy_mean","BH-adjusted; exploratory post-hoc"
"S - U","Pre",0.0000563740423410068,0.00290775756667779,6.23313683853854,0.0193874630357908,0.985137794196918,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",-0.00413705984128017,0.00292853925930606,6.38537294242757,-1.4126700976037,0.204590163114194,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",0.00203068203665608,0.00314534973505153,8.41361766045922,0.645614067658778,0.535736523582953,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",0.0207903692057607,0.00282533774768336,5.47917223644213,7.35854296457401,0.000487369579782792,"s_flux_mean","BH-adjusted; exploratory post-hoc"
"S - U","Pre",0.00378112342864767,0.004330475089785,7.22619567838267,0.873142865448372,0.410659251530595,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",0.0106975289572504,0.00437928992978685,7.46625609545155,2.44275422015073,0.0424756283833132,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",0.0188280484489606,0.00488427241406816,11.2474799906554,3.85483176465143,0.00257153552434687,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",0.00461783316892823,0.00412899519178329,5.73869052865719,1.11839151038919,0.308018265637603,"s_logdist_std","BH-adjusted; exploratory post-hoc"
"S - U","Pre",-7355.17868994211,4232.16534075627,5.29754213216351,-1.73792328459166,0.139426834514007,"ucla_flux","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",2486.63857312517,4240.58569823214,5.33822982049957,0.586390359747199,0.581536313502025,"ucla_flux","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",-10715.3117906943,4329.94773277534,5.79852124667065,-2.47469772200372,0.0495342798794566,"ucla_flux","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",-6180.01875006311,4200.02621283157,5.13369923192446,-1.47142385235179,0.199665772593329,"ucla_flux","BH-adjusted; exploratory post-hoc"
"S - U","Pre",-0.0113802822707172,0.00263331698045463,11.5300289819495,-4.32165301601954,0.00108768008425857,"zcr_std","BH-adjusted; exploratory post-hoc"
"S - U","Early Post",0.0105816012653823,0.00268795992231334,11.765174856905,3.93666630872809,0.0020488808787157,"zcr_std","BH-adjusted; exploratory post-hoc"
"S - U","Mid Post",0.00229059212551637,0.0032626169397416,22.3733129281164,0.702072038434825,0.48987433002278,"zcr_std","BH-adjusted; exploratory post-hoc"
"S - U","Late Post",-0.00402669996200932,0.00236632795902396,6.04149746529312,-1.70166605463691,0.139377584354709,"zcr_std","BH-adjusted; exploratory post-hoc"
